UserID,Age,Gender,HeightCM,WeightKG,ActivityLevel,Goal,DietPreference,BMI,BMIClass,BMR,TDEE
U2197,31,male,181.2,79.9,light,lose_weight,low-carb,24.3,normal,1782.0,2450.0
U2198,62,male,180.4,102.0,sedentary,lose_weight,vegan,31.3,obese,1842.0,2210.0
U2199,27,male,180.4,62.0,very_active,maintain,none,19.1,normal,1618.0,3074.0
U2200,37,female,165.2,58.6,active,lose_weight,vegetarian,21.5,normal,1272.0,2194.0
U2201,49,male,175.4,88.0,light,lose_weight,none,28.6,overweight,1736.0,2387.0
U2202,30,female,161.4,68.9,moderate,gain_muscle,vegetarian,26.4,overweight,1387.0,2150.0
U2203,28,female,159.9,49.9,moderate,lose_weight,none,19.5,normal,1197.0,1855.0
U2204,22,male,170.0,83.2,light,maintain,high-protein,28.8,overweight,1790.0,2461.0
U2205,16,male,181.3,44.0,sedentary,lose_weight,vegetarian,13.4,underweight,1498.0,1798.0
U2206,40,female,161.8,80.6,light,lose_weight,vegetarian,30.8,obese,1456.0,2002.0
U2207,64,female,154.1,40.0,sedentary,maintain,none,16.8,underweight,882.0,1058.0
U2208,26,male,173.2,56.7,moderate,maintain,none,18.9,normal,1524.0,2362.0
U2209,37,male,189.1,82.4,light,gain_muscle,high-protein,23.0,normal,1826.0,2511.0
U2210,61,male,173.2,77.7,moderate,lose_weight,vegetarian,25.9,overweight,1560.0,2418.0
U2211,53,female,168.3,80.5,moderate,lose_weight,low-carb,28.4,overweight,1431.0,2218.0
U2212,16,male,163.0,56.5,moderate,lose_weight,vegetarian,21.3,normal,1509.0,2339.0
U2213,40,female,165.5,41.3,very_active,maintain,none,15.1,underweight,1086.0,2063.0
U2214,23,male,168.5,69.3,light,lose_weight,vegan,24.4,normal,1636.0,2250.0
U2215,28,female,157.2,80.7,moderate,gain_muscle,vegan,32.7,obese,1488.0,2306.0
U2216,28,male,181.0,76.5,sedentary,gain_muscle,none,23.4,normal,1761.0,2113.0
U2217,46,male,180.1,89.2,moderate,lose_weight,vegan,27.5,overweight,1793.0,2779.0
U2218,25,female,148.2,47.0,moderate,lose_weight,none,21.4,normal,1110.0,1720.0
U2219,28,female,159.4,50.4,sedentary,lose_weight,none,19.8,normal,1199.0,1439.0
U2220,27,male,171.6,81.0,sedentary,maintain,none,27.5,overweight,1752.0,2102.0
U2221,33,male,171.6,52.4,moderate,maintain,vegetarian,17.8,underweight,1436.0,2226.0
U2222,48,male,177.5,83.3,moderate,gain_muscle,vegan,26.4,overweight,1707.0,2646.0
U2223,35,male,182.9,82.1,moderate,maintain,none,24.5,normal,1794.0,2781.0
U2224,32,male,174.6,60.1,light,lose_weight,high-protein,19.7,normal,1537.0,2113.0
U2225,41,female,169.4,64.7,moderate,lose_weight,high-protein,22.5,normal,1340.0,2077.0
U2226,46,male,178.3,76.9,moderate,lose_weight,none,24.2,normal,1658.0,2570.0
U2227,16,female,168.0,72.1,sedentary,gain_muscle,none,25.5,overweight,1530.0,1836.0
U2228,59,male,177.8,69.1,moderate,gain_muscle,none,21.9,normal,1512.0,2344.0
U2229,60,male,183.9,84.4,moderate,gain_muscle,none,25.0,overweight,1698.0,2632.0
U2230,45,female,158.6,55.4,active,gain_muscle,low-carb,22.0,normal,1159.0,1999.0
U2231,44,male,180.3,100.7,light,lose_weight,high-protein,31.0,obese,1919.0,2639.0
U2232,50,female,162.9,62.1,light,maintain,none,23.4,normal,1228.0,1688.0
U2233,37,male,170.5,69.3,very_active,maintain,vegetarian,23.8,normal,1579.0,3000.0
U2234,33,female,156.0,40.0,active,lose_weight,none,16.4,underweight,1049.0,1810.0
U2235,33,female,163.0,61.6,sedentary,lose_weight,none,23.2,normal,1309.0,1571.0
U2236,23,female,153.1,40.0,very_active,maintain,none,17.1,underweight,1081.0,2054.0
U2237,57,male,175.2,54.0,sedentary,gain_muscle,none,17.6,underweight,1355.0,1626.0
U2238,31,male,172.4,50.2,active,lose_weight,none,16.9,underweight,1430.0,2467.0
U2239,29,male,169.7,60.5,sedentary,gain_muscle,none,21.0,normal,1526.0,1831.0
U2240,63,male,170.9,64.5,light,gain_muscle,none,22.1,normal,1403.0,1929.0
U2241,40,male,172.9,68.4,very_active,gain_muscle,vegetarian,22.9,normal,1570.0,2983.0
U2242,46,male,184.0,87.0,sedentary,lose_weight,vegetarian,25.7,overweight,1795.0,2154.0
U2243,28,male,170.3,46.4,active,lose_weight,none,16.0,underweight,1393.0,2403.0
U2244,29,male,172.4,75.5,light,maintain,vegetarian,25.4,overweight,1692.0,2326.0
U2245,51,male,165.9,68.8,sedentary,lose_weight,none,25.0,overweight,1475.0,1770.0
U2246,38,male,177.0,71.9,very_active,lose_weight,low-carb,22.9,normal,1640.0,3116.0
U2247,23,male,181.6,62.1,moderate,gain_muscle,none,18.8,normal,1646.0,2551.0
U2248,56,female,164.7,69.3,active,lose_weight,vegetarian,25.5,overweight,1281.0,2210.0
U2249,35,male,173.4,72.7,active,lose_weight,none,24.2,normal,1641.0,2831.0
U2250,48,male,176.0,74.8,sedentary,gain_muscle,none,24.1,normal,1613.0,1936.0
U2251,32,male,170.9,67.3,light,lose_weight,vegetarian,23.0,normal,1586.0,2181.0
U2252,43,female,163.9,72.4,light,gain_muscle,high-protein,27.0,overweight,1372.0,1886.0
U2253,54,male,174.2,50.6,moderate,lose_weight,low-carb,16.7,underweight,1330.0,2062.0
U2254,59,female,165.6,52.3,sedentary,lose_weight,vegetarian,19.1,normal,1102.0,1322.0
U2255,26,female,158.9,69.5,light,lose_weight,none,27.5,overweight,1397.0,1921.0
U2256,48,male,175.2,86.9,active,lose_weight,high-protein,28.3,overweight,1729.0,2983.0
U2257,60,female,162.5,65.5,sedentary,lose_weight,none,24.8,normal,1210.0,1452.0
U2258,47,female,161.7,67.3,moderate,gain_muscle,vegetarian,25.7,overweight,1288.0,1996.0
U2259,23,male,184.0,70.9,light,gain_muscle,high-protein,20.9,normal,1749.0,2405.0
U2260,25,male,191.0,94.8,sedentary,lose_weight,none,26.0,overweight,2022.0,2426.0
U2261,25,female,167.2,64.3,sedentary,lose_weight,vegetarian,23.0,normal,1402.0,1682.0
U2262,21,female,159.7,82.7,sedentary,maintain,none,32.4,obese,1559.0,1871.0
U2263,52,male,165.3,83.6,moderate,lose_weight,none,30.6,obese,1614.0,2502.0
U2264,63,male,171.3,68.5,sedentary,lose_weight,low-carb,23.3,normal,1446.0,1735.0
U2265,41,female,160.7,52.9,active,lose_weight,none,20.5,normal,1167.0,2013.0
U2266,45,male,176.1,91.1,active,lose_weight,none,29.4,overweight,1792.0,3091.0
U2267,53,female,167.2,73.5,sedentary,maintain,vegetarian,26.3,overweight,1354.0,1625.0
U2268,36,male,175.7,55.5,active,lose_weight,none,18.0,underweight,1478.0,2550.0
U2269,39,female,161.3,71.5,very_active,maintain,none,27.5,overweight,1367.0,2597.0
U2270,44,female,155.8,42.8,sedentary,lose_weight,none,17.6,underweight,1021.0,1225.0
U2271,30,female,159.0,54.1,very_active,lose_weight,vegetarian,21.4,normal,1224.0,2326.0
U2272,19,female,161.9,65.5,light,maintain,none,25.0,overweight,1411.0,1940.0
U2273,43,female,165.1,40.0,moderate,lose_weight,high-protein,14.7,underweight,1056.0,1637.0
U2274,56,female,164.5,62.6,sedentary,gain_muscle,none,23.1,normal,1213.0,1456.0
U2275,19,female,153.3,51.0,active,maintain,low-carb,21.7,normal,1212.0,2091.0
U2276,26,male,173.7,80.4,active,gain_muscle,none,26.6,overweight,1765.0,3045.0
U2277,28,female,159.5,82.0,very_active,lose_weight,none,32.2,obese,1516.0,2880.0
U2278,55,male,159.1,55.9,very_active,lose_weight,low-carb,22.1,normal,1283.0,2438.0
U2279,40,female,168.0,93.6,sedentary,lose_weight,high-protein,33.2,obese,1625.0,1950.0
U2280,42,female,168.8,64.7,moderate,maintain,none,22.7,normal,1331.0,2063.0
U2281,47,male,152.5,66.5,light,maintain,none,28.6,overweight,1388.0,1908.0
U2282,29,male,180.6,82.8,sedentary,lose_weight,high-protein,25.4,overweight,1817.0,2180.0
U2283,50,male,159.2,76.3,sedentary,lose_weight,none,30.1,obese,1513.0,1816.0
U2284,17,female,168.4,69.0,very_active,lose_weight,none,24.3,normal,1496.0,2842.0
U2285,21,male,165.8,67.9,moderate,lose_weight,vegetarian,24.7,normal,1615.0,2503.0
U2286,55,male,179.3,55.9,sedentary,lose_weight,high-protein,17.4,underweight,1410.0,1692.0
U2287,48,female,172.1,70.8,very_active,maintain,vegetarian,23.9,normal,1383.0,2628.0
U2288,24,female,166.4,94.8,active,gain_muscle,vegetarian,34.2,obese,1707.0,2945.0
U2289,37,male,176.9,64.0,light,lose_weight,low-carb,20.5,normal,1566.0,2153.0
U2290,18,male,159.3,80.4,light,lose_weight,none,31.7,obese,1715.0,2358.0
U2291,48,female,163.0,71.2,moderate,lose_weight,high-protein,26.8,overweight,1330.0,2062.0
U2292,53,female,158.3,40.0,moderate,lose_weight,none,16.0,underweight,963.0,1493.0
U2293,29,female,162.0,73.7,light,maintain,vegan,28.1,overweight,1444.0,1986.0
U2294,33,male,165.6,59.0,moderate,lose_weight,vegetarian,21.5,normal,1465.0,2271.0
U2295,27,male,177.5,81.1,sedentary,gain_muscle,none,25.7,overweight,1790.0,2148.0
U2296,35,male,161.9,62.5,moderate,gain_muscle,vegetarian,23.8,normal,1467.0,2274.0
U2297,29,female,162.3,51.5,light,lose_weight,high-protein,19.6,normal,1223.0,1682.0
U2298,28,male,169.1,54.7,light,gain_muscle,vegetarian,19.1,normal,1469.0,2020.0
U2299,37,male,162.2,70.1,light,maintain,none,26.6,overweight,1535.0,2111.0
U2300,58,female,151.9,57.0,moderate,gain_muscle,none,24.7,normal,1068.0,1655.0
U2301,53,female,158.5,74.3,light,lose_weight,vegetarian,29.6,overweight,1308.0,1798.0
U2302,30,female,164.3,77.8,light,gain_muscle,vegan,28.8,overweight,1494.0,2054.0
U2303,62,male,180.5,94.8,sedentary,lose_weight,none,29.1,overweight,1771.0,2125.0
U2304,26,male,166.4,56.6,very_active,lose_weight,none,20.4,normal,1481.0,2814.0
U2305,60,male,171.4,59.8,sedentary,gain_muscle,vegan,20.4,normal,1374.0,1649.0
U2306,31,male,172.8,61.6,light,lose_weight,none,20.6,normal,1546.0,2126.0
U2307,42,male,182.7,88.9,sedentary,lose_weight,none,26.6,overweight,1826.0,2191.0
U2308,25,male,175.1,66.0,moderate,lose_weight,none,21.5,normal,1634.0,2533.0
U2309,53,female,156.9,40.0,light,lose_weight,vegetarian,16.2,underweight,955.0,1313.0
U2310,31,female,161.8,67.7,light,lose_weight,low-carb,25.9,overweight,1372.0,1886.0
U2311,58,female,169.0,86.3,active,lose_weight,vegetarian,30.2,obese,1468.0,2532.0
U2312,20,male,181.1,110.9,active,maintain,none,33.8,obese,2146.0,3702.0
U2313,40,male,172.0,72.6,moderate,gain_muscle,high-protein,24.5,normal,1606.0,2489.0
U2314,23,male,169.2,76.4,light,lose_weight,none,26.7,overweight,1712.0,2354.0
U2315,59,male,168.0,59.1,very_active,gain_muscle,low-carb,20.9,normal,1351.0,2567.0
U2316,36,male,168.1,40.0,very_active,maintain,none,14.2,underweight,1276.0,2424.0
U2317,49,male,162.2,55.3,moderate,gain_muscle,low-carb,21.0,normal,1327.0,2057.0
U2318,59,female,158.6,61.3,active,gain_muscle,high-protein,24.4,normal,1148.0,1980.0
U2319,42,male,182.5,83.4,active,gain_muscle,high-protein,25.0,overweight,1770.0,3053.0
U2320,18,female,161.2,61.6,very_active,lose_weight,none,23.7,normal,1372.0,2607.0
U2321,26,male,176.9,52.5,sedentary,maintain,high-protein,16.8,underweight,1506.0,1807.0
U2322,26,male,154.6,58.9,very_active,gain_muscle,vegan,24.6,normal,1430.0,2717.0
U2323,60,male,176.0,103.8,moderate,maintain,none,33.5,obese,1843.0,2857.0
U2324,60,male,170.9,79.7,moderate,lose_weight,vegetarian,27.3,overweight,1570.0,2434.0
U2325,39,male,168.6,79.0,light,maintain,vegetarian,27.8,overweight,1654.0,2274.0
U2326,59,female,156.0,61.0,light,gain_muscle,low-carb,25.1,overweight,1129.0,1552.0
U2327,28,male,168.5,55.0,active,lose_weight,high-protein,19.4,normal,1468.0,2532.0
U2328,49,male,157.1,65.5,moderate,maintain,none,26.5,overweight,1397.0,2165.0
U2329,35,female,172.3,88.9,sedentary,gain_muscle,vegetarian,29.9,overweight,1630.0,1956.0
U2330,27,male,173.7,59.9,moderate,maintain,none,19.9,normal,1555.0,2410.0
U2331,28,female,164.1,69.0,sedentary,lose_weight,none,25.6,overweight,1415.0,1698.0
U2332,36,male,165.2,65.6,light,maintain,high-protein,24.0,normal,1514.0,2082.0
U2333,32,female,158.5,42.1,moderate,maintain,vegetarian,16.8,underweight,1091.0,1691.0
U2334,26,male,173.6,94.6,moderate,lose_weight,high-protein,31.4,obese,1906.0,2954.0
U2335,32,male,183.3,101.7,sedentary,maintain,vegetarian,30.3,obese,2008.0,2410.0
U2336,22,female,168.9,72.4,sedentary,lose_weight,none,25.4,overweight,1509.0,1811.0
U2337,63,female,164.8,74.7,light,gain_muscle,vegan,27.5,overweight,1301.0,1789.0
U2338,34,male,173.6,68.7,moderate,gain_muscle,none,22.8,normal,1607.0,2491.0
U2339,21,female,161.3,64.6,very_active,gain_muscle,low-carb,24.8,normal,1388.0,2637.0
U2340,44,male,178.0,80.5,active,maintain,low-carb,25.4,overweight,1702.0,2936.0
U2341,59,male,176.2,82.9,moderate,lose_weight,high-protein,26.7,overweight,1640.0,2542.0
U2342,33,male,151.1,51.3,light,maintain,high-protein,22.5,normal,1297.0,1783.0
U2343,57,female,160.3,68.1,sedentary,lose_weight,vegetarian,26.5,overweight,1237.0,1484.0
U2344,45,male,165.0,51.8,active,maintain,vegetarian,19.0,normal,1329.0,2293.0
U2345,52,female,151.2,44.3,moderate,lose_weight,high-protein,19.4,normal,967.0,1499.0
U2346,30,male,170.7,47.3,sedentary,maintain,none,16.2,underweight,1395.0,1674.0
U2347,17,female,158.1,67.3,moderate,maintain,high-protein,26.9,overweight,1415.0,2193.0
U2348,32,female,153.0,50.2,moderate,lose_weight,none,21.4,normal,1137.0,1762.0
U2349,61,male,176.9,80.8,light,lose_weight,high-protein,25.8,overweight,1614.0,2219.0
U2350,54,male,177.3,59.5,sedentary,lose_weight,vegetarian,18.9,normal,1438.0,1726.0
U2351,54,male,172.3,64.5,moderate,lose_weight,high-protein,21.7,normal,1457.0,2258.0
U2352,59,female,165.6,66.8,sedentary,lose_weight,vegetarian,24.4,normal,1247.0,1496.0
U2353,34,male,165.1,40.0,light,gain_muscle,vegetarian,14.7,underweight,1267.0,1742.0
U2354,31,male,179.2,81.2,active,gain_muscle,low-carb,25.3,overweight,1782.0,3074.0
U2355,61,male,161.4,40.0,very_active,gain_muscle,none,15.4,underweight,1109.0,2107.0
U2356,44,female,160.6,78.4,light,lose_weight,none,30.4,obese,1407.0,1935.0
U2357,30,male,170.8,96.8,sedentary,lose_weight,none,33.2,obese,1890.0,2268.0
U2358,29,male,171.3,79.5,light,lose_weight,vegetarian,27.1,overweight,1726.0,2373.0
U2359,58,female,154.5,67.3,light,maintain,vegetarian,28.2,overweight,1188.0,1634.0
U2360,18,male,171.0,59.3,active,maintain,vegetarian,20.3,normal,1577.0,2720.0
U2361,19,female,157.4,89.2,moderate,gain_muscle,none,36.0,obese,1620.0,2511.0
U2362,52,male,162.6,64.9,light,lose_weight,none,24.5,normal,1410.0,1939.0
U2363,16,male,175.5,44.1,active,maintain,high-protein,14.3,underweight,1463.0,2524.0
U2364,24,female,159.7,70.7,light,gain_muscle,vegan,27.7,overweight,1424.0,1958.0
U2365,64,female,174.9,83.4,moderate,lose_weight,none,27.3,overweight,1446.0,2241.0
U2366,36,female,158.8,75.7,very_active,gain_muscle,none,30.0,obese,1408.0,2675.0
U2367,51,male,156.6,63.3,sedentary,maintain,none,25.8,overweight,1362.0,1634.0
U2368,39,male,174.4,65.0,light,lose_weight,high-protein,21.4,normal,1550.0,2131.0
U2369,20,male,183.3,97.0,active,gain_muscle,vegan,28.9,overweight,2021.0,3486.0
U2370,25,male,182.1,87.6,light,gain_muscle,vegetarian,26.4,overweight,1894.0,2604.0
U2371,53,male,174.7,127.8,light,gain_muscle,vegetarian,41.9,obese,2110.0,2901.0
U2372,20,male,169.9,54.9,sedentary,lose_weight,high-protein,19.0,normal,1516.0,1819.0
U2373,45,male,167.5,90.3,light,lose_weight,none,32.2,obese,1730.0,2379.0
U2374,33,male,169.9,75.7,moderate,maintain,none,26.2,overweight,1659.0,2571.0
U2375,34,male,175.8,52.1,light,lose_weight,none,16.9,underweight,1455.0,2001.0
U2376,62,male,166.3,59.3,light,lose_weight,low-carb,21.4,normal,1327.0,1825.0
U2377,45,female,161.8,70.8,light,lose_weight,vegetarian,27.0,overweight,1333.0,1833.0
U2378,46,female,165.1,54.7,moderate,lose_weight,vegetarian,20.1,normal,1188.0,1841.0
U2379,33,male,171.6,76.1,active,maintain,high-protein,25.8,overweight,1674.0,2888.0
U2380,34,female,158.4,49.6,moderate,maintain,none,19.8,normal,1155.0,1790.0
U2381,49,female,165.7,73.0,moderate,lose_weight,none,26.6,overweight,1360.0,2108.0
U2382,17,male,177.4,71.3,active,maintain,vegetarian,22.7,normal,1742.0,3005.0
U2383,27,male,171.6,67.2,sedentary,lose_weight,low-carb,22.8,normal,1614.0,1937.0
U2384,45,male,178.1,78.9,light,lose_weight,none,24.9,normal,1682.0,2313.0
U2385,46,male,168.3,64.6,sedentary,lose_weight,vegetarian,22.8,normal,1473.0,1768.0
U2386,20,female,160.6,63.7,light,lose_weight,low-carb,24.7,normal,1380.0,1898.0
U2387,54,female,170.9,69.3,very_active,lose_weight,vegan,23.7,normal,1330.0,2527.0
U2388,42,male,166.9,46.5,light,maintain,vegetarian,16.7,underweight,1303.0,1792.0
U2389,27,female,161.5,76.9,active,lose_weight,none,29.5,overweight,1482.0,2556.0
U2390,52,male,163.6,73.0,sedentary,maintain,none,27.3,overweight,1498.0,1798.0
U2391,64,female,165.7,65.5,light,lose_weight,none,23.9,normal,1210.0,1664.0
U2392,36,female,168.1,100.0,light,maintain,none,35.4,obese,1710.0,2351.0
U2393,29,male,176.5,89.9,sedentary,maintain,high-protein,28.9,overweight,1862.0,2234.0
U2394,30,male,168.2,68.0,light,lose_weight,vegan,24.0,normal,1586.0,2181.0
U2395,45,female,165.5,80.4,moderate,maintain,high-protein,29.4,overweight,1452.0,2251.0
U2396,18,female,159.2,40.0,light,gain_muscle,none,15.8,underweight,1144.0,1573.0
U2397,39,male,179.7,79.5,active,lose_weight,none,24.6,normal,1728.0,2981.0
U2398,17,male,168.4,49.8,very_active,maintain,high-protein,17.6,underweight,1470.0,2793.0
U2399,17,male,165.9,65.7,light,gain_muscle,none,23.9,normal,1614.0,2219.0
U2400,37,female,157.3,86.3,very_active,lose_weight,none,34.9,obese,1500.0,2850.0
U2401,52,female,161.3,62.2,sedentary,gain_muscle,none,23.9,normal,1209.0,1451.0
U2402,59,female,152.7,44.4,light,lose_weight,none,19.0,normal,942.0,1295.0
U2403,20,female,154.6,68.2,light,maintain,none,28.5,overweight,1387.0,1907.0
U2404,27,female,160.7,58.0,moderate,gain_muscle,none,22.5,normal,1288.0,1996.0
U2405,36,female,160.2,50.9,moderate,gain_muscle,high-protein,19.8,normal,1169.0,1812.0
U2406,44,male,163.9,84.2,moderate,maintain,none,31.3,obese,1651.0,2559.0
U2407,64,female,155.7,82.4,active,maintain,vegetarian,34.0,obese,1316.0,2270.0
U2408,49,male,164.4,68.0,light,lose_weight,vegetarian,25.2,overweight,1468.0,2018.0
U2409,42,male,162.7,52.6,active,lose_weight,vegetarian,19.9,normal,1338.0,2308.0
U2410,18,female,148.2,40.0,moderate,gain_muscle,vegetarian,18.2,underweight,1075.0,1666.0
U2411,19,female,153.9,51.7,light,lose_weight,none,21.8,normal,1223.0,1682.0
U2412,23,female,148.8,46.5,light,gain_muscle,none,21.0,normal,1119.0,1539.0
U2413,48,male,153.9,40.0,light,lose_weight,vegetarian,16.9,underweight,1127.0,1550.0
U2414,32,male,186.4,108.6,light,lose_weight,low-carb,31.3,obese,2096.0,2882.0
U2415,27,male,165.7,69.5,active,lose_weight,none,25.3,overweight,1601.0,2762.0
U2416,48,male,186.4,81.5,light,maintain,vegetarian,23.5,normal,1745.0,2399.0
U2417,55,male,161.9,61.6,sedentary,lose_weight,low-carb,23.5,normal,1358.0,1630.0
U2418,37,male,166.3,75.4,active,lose_weight,high-protein,27.3,overweight,1613.0,2782.0
U2419,59,male,156.6,76.0,moderate,gain_muscle,high-protein,31.0,obese,1449.0,2246.0
U2420,51,female,154.1,40.0,very_active,gain_muscle,vegetarian,16.8,underweight,947.0,1799.0
U2421,51,male,164.3,53.4,moderate,gain_muscle,high-protein,19.8,normal,1311.0,2032.0
U2422,58,male,164.5,46.7,moderate,lose_weight,vegetarian,17.3,underweight,1210.0,1876.0
U2423,25,female,167.4,65.4,light,lose_weight,vegan,23.3,normal,1414.0,1944.0
U2424,53,male,177.4,61.3,moderate,maintain,high-protein,19.5,normal,1462.0,2266.0
U2425,62,female,155.7,60.4,light,lose_weight,none,24.9,normal,1106.0,1521.0
U2426,64,female,164.2,66.8,sedentary,lose_weight,low-carb,24.8,normal,1213.0,1456.0
U2427,44,male,167.2,52.7,very_active,gain_muscle,low-carb,18.9,normal,1357.0,2578.0
U2428,52,female,155.5,51.9,moderate,lose_weight,vegetarian,21.5,normal,1070.0,1658.0
U2429,59,female,155.1,51.8,moderate,gain_muscle,none,21.5,normal,1031.0,1598.0
U2430,57,female,160.5,51.0,light,lose_weight,high-protein,19.8,normal,1067.0,1467.0
U2431,59,female,158.8,63.9,moderate,lose_weight,none,25.3,overweight,1176.0,1823.0
U2432,56,female,159.2,50.8,sedentary,lose_weight,vegetarian,20.0,normal,1062.0,1274.0
U2433,34,female,159.0,61.2,light,gain_muscle,none,24.2,normal,1275.0,1753.0
U2434,51,male,178.9,74.7,sedentary,maintain,high-protein,23.3,normal,1615.0,1938.0
U2435,36,female,163.2,77.3,sedentary,gain_muscle,low-carb,29.0,overweight,1452.0,1742.0
U2436,55,female,160.9,89.0,sedentary,lose_weight,none,34.4,obese,1460.0,1752.0
U2437,55,female,158.3,87.3,active,gain_muscle,vegan,34.8,obese,1426.0,2460.0
U2438,61,female,162.4,62.1,sedentary,maintain,high-protein,23.5,normal,1170.0,1404.0
U2439,44,male,167.0,74.8,active,maintain,none,26.8,overweight,1577.0,2720.0
U2440,39,female,156.7,56.2,very_active,gain_muscle,none,22.9,normal,1185.0,2252.0
U2441,24,female,159.6,68.6,sedentary,gain_muscle,none,26.9,overweight,1402.0,1682.0
U2442,47,male,174.2,77.3,moderate,maintain,high-protein,25.5,overweight,1632.0,2530.0
U2443,43,male,173.2,78.1,light,lose_weight,vegetarian,26.0,overweight,1654.0,2274.0
U2444,41,male,170.2,84.1,very_active,gain_muscle,none,29.0,overweight,1705.0,3240.0
U2445,49,male,189.1,93.1,light,lose_weight,none,26.0,overweight,1873.0,2575.0
U2446,57,female,157.9,79.6,light,gain_muscle,vegetarian,31.9,obese,1337.0,1838.0
U2447,23,male,167.0,79.9,light,lose_weight,none,28.6,overweight,1733.0,2383.0
U2448,37,male,170.1,76.3,very_active,lose_weight,vegetarian,26.4,overweight,1646.0,3127.0
